"FECHA","FUENTE","TEXTO","LINK ","ETIQUETA"
"2/15/2023","MONGABAY","LOS PRIMEROS MESES DEL AÑO SON MUCHAS VECES LOS MÁS CRITICOS PARA LOS BOSQUES DE VARIAS REGIONES DE COLOMBIA, ENTRE ELLOS LOS DE LA AMAZONIA. USUALMENTE, ENTRE ENERO Y MARZO SE PRESENTA EL MAYOR NÚMERO DE ALERTAS DE DEFORESTACIÓN Y FOCOS DE INCENDIO DE TODO EL AÑO, CONSIDERANDO QUE ES UN TEMPORADA EN LA QUE LAS LLUVIAS SON ESCASAS DATOS DE LA FUNDACIÓN PARA LA CONSERVACIÓN Y EL DESARROLLO SOSTENIBLE (FCDS) REVELAN QUE DURANTE ENERO DE 2023 SE PRESENTARON 437 INCENDIOS POR DIA. ESTOS DATOS ALARMANTES SOLO MARCAN UNA TENDENCIA PREOCUPANTE, SI SE TOMAN EN CUENTA LAS MÁS DE 630 ALERTAS DIARIAS QUE SE PRESENTARON EN PROMEDIO DURANTE ENERO DE 2022 EN LA AMAZONIA, LAS CUALES SUPERARON LAS CIFRAS PARA ESE MES EN LOS ÚLTIMOS 10 AÑOS..","https://es.mongabay.com/2023/02/incendios-en-bosques-de-colombia-durante-enero/","DEFORESTACION"
"4/9/2023","EL ESPECTADOR ","SEGÚN MONITOREOS DE LA ALIANZA REGIONAL AMAZÓNICA PARA LA REDUCCIÓN DE LOS IMPACTOS DE LA MINERIA DE ORO, INTEGRADA POR VARIAS ORGANIZACIONES DE LA SOCIEDAD CIVIL, SE HA IDENTIFICADO UN AUMENTO DE LANCHAS, BALSAS Y DRAGONES EN RIOS COMO PURÉ, COTUHÉ Y CAQUETÁ, EN DONDE LA EXPLOTACIÓN DE ORO PUEDE ESTAR REALIZÁNDOSE TANTO POR MINEROS COLOMBIANOS COMO BRASILEÑOS. EN EL RIO PURÉ (UBICADO EN EL DEPARTAMENTO DEL AMAZONAS, ENTRE LOS RIOS CAQUETÁ Y PUTUMAYO) DURANTE 2022 SE IDENTIFICARON 357 BALSAS Y DRAGONES, UN INCREMENTO DE MÁS DEL 1.000 % CON RESPECTO A 2020, CUANDO SE REPORTARON 25. ESTOS REGISTROS SE LLEVAN A CABO, ENTRE OTROS RECURSOS, GRACIAS A IMÁGENES SATELITALES","https://www.elespectador.com/ambiente/amazonas/el-aumento-de-la-mineria-ilegal-amenaza-a-un-pueblo-del-amazonas-en-aislamiento/","MINERIA ILEGAL"
"9/16/2022","NOTICIAS CARACOL ","INTEGRANTES DE LAS DISIDENCIAS DE LAS FARC HAN DESTRUIDO TERRITORIOS EN SU BÚSQUEDA DE ASENTARSE EN LA AMAZONIA, QUE ALBERGA MÁS DE 643 ESPECIES DE FAUNA SILVESTRE Y QUE TIENE UNA EXTENSIÓN DE MÁS DE 483 MIL KILÓMETROS CUADRADOS DE SELVA,CON INSUMOS COMO GALONES DE GASOLINA, MOTOBOMBAS Y MERCURIO, SEIS HOMBRES DE NACIONALIDAD BRASILERA REALIZABAN YACIMIENTOS MINEROS ILEGALES EN LA ZONA DE TARAPACÁ.
TRAS INTENSOS OPERATIVOS, EL SITIO DONDE SE ESCONDIAN Y DESDE DONDE VERTIAN LOS QUIMICOS AL RIO FUERON DESTRUIDOS, LAS AUTORIDADES AMBIENTALES ESTIMAN QUE, EN LOS DOS ÚLTIMOS AÑOS, POR CUENTA DE ESTAS ACTIVIDADES ILEGALES, SE HAN DESTRUIDO MÁS DE 3.500 HECTÁREAS EN EL AMAZONAS, LOS SUJETOS FUERON DETENIDOS EN FLAGRANCIA Y TENDRÁN QUE RESPONDER POR EL DELITO DE EXPLOTACIÓN ILICITA DE YACIMIENTOS MINEROS.","https://noticias.caracoltv.com/colombia/explotacion-ilegal-de-oro-causa-danos-que-tardan-hasta-40-anos-en-ser-reparados-rg10","MINERIA ILEGAL"
"11/20/2018","NATIONAL GEOGRAPHIC "," ALGUNOS CIENTIFICOS SUGIEREN QUE LA AMAZONIA PODRIA ESTAR MUY CERCA DE UN PUNTO DE INFLEXIÓN. LA REGIÓN ESTÁ TAN DEGRADADA QUE HASTA UN LIGERO REPUNTE DE LA DEFORESTACIÓN PODRIA PROVOCAR QUE LA SELVA SE PRECIPITE HACIA UNA TRANSICIÓN PARA CONVERTIRSE ALGO SIMILAR A UN BOSQUE DE SABANA, SEGÚN UN ANÁLISIS DE DOS CIENTIFICOS DESTACADOS A PRINCIPIOS DE AÑO. ADEMÁS DE DESTROZAR PARA SIEMPRE GRANDES SECCIONES DE LA MAYOR SELVA FORESTAL DEL PLANETA, DICHO CAMBIO LIBERARIA ENORMES CANTIDADES DE GASES DE EFECTO INVERNADERO QUE CALENTARIAN EL PLANETA, LO QUE PODRIA ACELERAR LA REDUCCIÓN DEL BOSQUE RESTANTE,HASTA UN AUMENTO MODESTO DE LA DEFORESTACIÓN PODRIAN AFECTAR AL SUMINISTRO HIDRICO EN LAS CIUDADES BRASILEÑAS Y EN PAISES VECINOS, PERJUDICANDO A LAS MUCHAS PLANTACIONES QUE TRATA DE EXPANDIR. UNA DEFORESTACIÓN MÁS GENERALIZADA PODRIA ALTERAR EL SUMINISTRO HIDRICO DE ÁFRICA O CALIFORNIA.","https://www.nationalgeographic.es/medio-ambiente/2018/11/asi-podria-afectar-la-perdida-de-la-selva-amazonica-al-agua-y-al-clima","DEFORESTACION"
"7/9/2021","RETEMA","LA CONTAMINACIÓN DEL AGUA EN EL AMAZONAS TIENE UNA GRAN RELEVANCIA, YA QUE MÁS DEL 90% DE LOS HOGARES NO CUENTAN CON INSTALACIONES DE SANEAMIENTO BÁSICO O TRATAMIENTO DE AGUAS RESIDUALES Y DESCARGAN TONELADAS DE DESECHOS SÓLIDOS Y LIQUIDOS DIRECTAMENTE A LOS RIOS.
","https://www.retema.es/actualidad/contaminacion-amenaza-biodiversidad-del-rio-amazonas#:~:text=La%20contaminaci%C3%B3n%20del%20agua%20en,l%C3%ADquidos%20directamente%20a%20los%20r%C3%ADos.","CONTAMINACION"
"4/24/2020","HACEMOS MEMORIA","DURANTE LOS ÚLTIMOS AÑOS ESTOS TERRITORIOS Y GRUPOS INDIGENAS SE HAN VISTO AFECTADOS POR DIFERENTES SITUACIONES DE ORDEN PÚBLICO. A PESAR DE QUE HAY UN ACUERDO DE PAZ SUSCRITO CON EL GOBIERNO Y LAS FARC SIGUEN MATANDO A LOS LIDERES INDIGENAS Y HAY SISTEMATICIDAD EN ESTOS ASESINATOS, SOBRE TODO EN LOS CASOS DE PUTUMAYO Y CAQUETÁ DONDE LA VIOLENCIA SE HA RECRUDECIDO.
","https://hacemosmemoria.org/2020/04/24/violencia-y-danos-al-medio-ambiente-amenazan-la-vida-indigena-en-el-amazonia/","OTROS"
"8/13/2020","SEMANA ","MÁS DE 30 HECTÁREAS AFECTADAS, LA DESAPARICIÓN DE UNA QUEBRADA Y LA CONTAMINACIÓN DE VARIAS FUENTES HIDRICAS ES EL COSTO MEDIOAMBIENTAL QUE DEJA LA EXPLOTACIÓN DE ESTE YACIMIENTO DE ORO A CIELO ABIERTO. NUEVE PERSONAS FUERON DETENIDAS, SU NOCIVO IMPACTO AMBIENTAL, POR TANTO, TAMPOCO DA TREGUA. UN EJEMPLO DE SU IMPLACABLE EFECTO SOBRE EL MEDIOAMBIENTE FUE EL QUE ENCONTRARON EN LAS ÚLTIMAS HORAS TROPAS DEL BATALLÓN DE ARTILLERIA Nº. 27, DE LA VIGÉSIMA SÉPTIMA BRIGADA DEL EJÉRCITO NACIONAL, EN LA VEREDA CONOCIDA COMO LAS MINAS, DEL CORREGIMIENTO DE PUERTO UMBRIA, EN EL MUNICIPIO DE VILLAGARZÓN (PUTUMAYO), ALLI NO SOLO RESULTARON AFECTADAS CERCA DE 30 HECTÁREAS DE VEGETACIÓN NATIVA POR CUENTA DE UNA MINA DE ORO A CIELO ABIERTO, SINO ADEMÁS UNA QUEBRADA, LA CUAL -SEGÚN LAS AUTORIDADES- PRÁCTICAMENTE DESAPARECIÓ. ","https://www.semana.com/medio-ambiente/articulo/destruyen-gigantesco-complejo-de-mineria-ilegal-en-putumayo-i-colombia-hoy/54100/","MINERIA ILEGAL"
"9/16/2022","PORTAFOLIO","LA DEFORESTACIÓN EN COLOMBIA SUBIÓ 11 % EN EL PRIMER SEMESTRE DE 2022. EN LAS ÚLTIMAS SEMANAS, SE HA TENDIDO EN MEDIO DE LA OPINIÓN PÚBLICA LAS CIFRAS SOBRE DEFORESTACIÓN EN COLOMBIA PRESENTADAS POR EL MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE, DESPUÉS DE ANALIZAR LOS REPORTES DEL SISTEMA DE MONITOREO DE BOSQUES Y CARBONO DEL INSTITUTO DE HIDROLOGIA, METEOROLOGIA Y ESTUDIOS AMBIENTALES (IDEAM). DE ACUERDO CON LA CARTERA, EN LAS ÚLTIMAS DOS DÉCADAS SE HAN DEFORESTADO EN EL PAIS 3,1 MILLONES DE HECTÁREAS DE BOSQUE, SIENDO LA AMAZONIA COLOMBIANA, EL SECTOR MÁS AFECTADO.

","Deforestación en Colombia: cómo está el paIs en 2022 | Finanzas | EconomIa | Portafolio","DEFORESTACION"
"5/26/2023","EL PAIS","LA CRISIS CON LAS DISIDENCIAS DE IVÁN MORDISCO IMPACTA LA LUCHA CONTRA LA DEFORESTACIÓN","https://elpais.com/america-colombia/2023-05-26/la-crisis-con-la-disidencias-de-ivan-mordisco-impacta-la-lucha-contra-la-deforestacion.html","DEFORESTACION"
"7/15/2021","BBC","EL ""IMPACTO INMENSO"" DE LAS REGIONES DEL AMAZONAS QUE AHORA EMITEN MÁS CARBONO DEL QUE ABSORBEN. VLA DEFORESTACIÓN Y EL CAMBIO CLIMÁTICO ESTÁN ALTERANDO LA CAPACIDAD DE LA SELVA AMAZÓNICA DE ABSORBER DIÓXIDO CARBONO, DE ACUERDO CON UN NUEVO ESTUDIO.
SIGNIFICATIVAS ÁREAS DE LA SELVA TROPICAL MÁS GRANDE DEL PLANET HAN COMENZADO A EMITIR MÁS CO2 DEL QUE ABSORBEN.

EL ÁREA SURESTE ES LA MÁS AFECTADA, DICEN LOS CIENTIFICOS, CON TASAS MÁS ALTAS DE PÉRDIDA DE ÁRBOLES Y UN INCREMENTO EN EL NÚMERO DE INCENDIOS.
LAS TEMPERATURAS ALLI HAN AUMENTADO TRES VECES EL PROMEDIO MUNDIAL DURANTE LOS MESES MÁS CALUROSOS.","https://www.bbc.com/mundo/noticias-57820472","DEFORESTACION"
"3/7/2022","NATIONAL GEOGRAPHIC","EL AMAZONAS ESTÁ CERCA DEL PUNTO DE INFLEXIÓN DE CONVERTIRSE EN UNA SABANA, SUGIERE UN ESTUDIO. LA SELVA DEL AMAZONAS PODRIA ESTAR ACERCÁNDOSE A UN PUNTO DE INFLEXIÓN CRITICO QUE PODRIA HACER QUE ESTE ECOSISTEMA BIOLÓGICAMENTE RICO Y DIVERSO SE TRANSFORME EN UNA SABANA DE HIERBA.

EL DESTINO DE LA SELVA TROPICAL ES CRUCIAL PARA LA SALUD DEL PLANETA, YA QUE ALBERGA UNA VARIEDAD ÚNICA DE VIDA ANIMAL Y VEGETAL, ALMACENA UNA ENORME CANTIDAD DE CARBONO E INFLUYE EN GRAN MEDIDA EN LOS PATRONES CLIMÁTICOS GLOBALES.","AsI podrIa afectar la pérdida de la selva amazónica al agua y al clima | National Geographic","DEFORESTACION"
"2/13/2020","BBC","LA GRAN MENTIRA VERDE"": CÓMO LA PÉRDIDA DEL AMAZONAS VA MUCHO MÁS ALLÁ DE LA DEFORESTACIÓN.","https://www.bbc.com/mundo/noticias-america-latina-51303285","DEFORESTACION"
"6/1/2022","EL ESPECTADOR","LA AMAZONIA COLOMBIANA FUE LA CUARTA CON MÁS DEFORESTACIÓN DURANTE 2021. UN NUEVO ANÁLISIS PRESENTADO ESTE MIÉRCOLES POR EL PROYECTO DE MONITOREO DE LA AMAZONIA ANDINA (MAAP POR SUS SIGLAS EN INGLÉS) REVELA LOS DATOS DE LA DEFORESTACIÓN E INCENDIOS EN LA REGIÓN AMAZÓNICA LATINOAMERICANA. LOS DATOS, PRESENTADOS POR LA UNIVERSIDAD DE MARYLAND, INDICAN QUE DURANTE 2021 SE PERDIERON APROXIMADAMENTE DOS MILLONES DE HECTÁREAS DE BOSQUE PRIMARIO EN LOS NUEVE PAISES DEL BIOMA AMAZÓNICO. AUNQUE ESTO REPRESENTÓ UNA DISMINUCIÓN EN COMPARACIÓN A LA CIFRA DE 2020, ES EL SEXTO REGISTRO MÁS ALTO HISTÓRICAMENTE.","https://www.elespectador.com/ambiente/la-amazonia-colombiana-fue-la-cuarta-con-mas-deforestacion-durante-2021/","DEFORESTACION"
